,train,val,test
0,482610,482815.0,482842.0
1,482611,482816.0,482843.0
2,482804,482818.0,482844.0
3,482805,483123.0,482845.0
4,482806,482807.0,482828.0
5,482609,482808.0,482829.0
6,482683,482809.0,482830.0
7,482685,482810.0,482831.0
8,482686,482819.0,482832.0
9,483405,482820.0,482837.0
10,482822,482821.0,482838.0
11,482823,482604.0,482840.0
12,482824,482605.0,482841.0
13,482825,482607.0,483122.0
14,482826,483820.0,483710.0
15,482827,482638.0,483711.0
16,482772,482639.0,483713.0
17,482773,482641.0,483714.0
18,482774,483810.0,483715.0
19,482811,483361.0,483716.0
20,482812,483364.0,483717.0
21,482813,491250.0,483718.0
22,482814,491251.0,483719.0
23,484233,491252.0,484199.0
24,491675,491253.0,487919.0
25,484222,491254.0,487920.0
26,484223,482624.0,487921.0
27,484224,482625.0,487922.0
28,484225,482626.0,487923.0
29,484254,482627.0,487928.0
30,484611,482628.0,482704.0
31,482674,483813.0,482705.0
32,482675,483672.0,482695.0
33,482676,483673.0,482696.0
34,482677,483674.0,482697.0
35,482678,483675.0,484240.0
36,483406,483676.0,484241.0
37,482635,483677.0,484242.0
38,482636,483678.0,484243.0
39,482637,483679.0,484244.0
40,482672,482756.0,484733.0
41,482673,482757.0,483926.0
42,483399,482758.0,483928.0
43,482767,482759.0,482791.0
44,482768,482760.0,482792.0
45,482769,482761.0,482793.0
46,482770,482762.0,482794.0
47,482771,482763.0,483922.0
48,482857,482764.0,483924.0
49,482858,484902.0,483925.0
50,482859,484907.0,483938.0
51,482860,483963.0,483939.0
52,482854,483966.0,483944.0
53,482855,483723.0,483945.0
54,483114,483724.0,483946.0
55,483115,483725.0,483947.0
56,482782,482597.0,491519.0
57,482861,482598.0,491520.0
58,482680,482599.0,487437.0
59,482681,482600.0,487438.0
60,482682,482775.0,487439.0
61,482612,482776.0,487440.0
62,482613,482777.0,491367.0
63,482614,482778.0,491372.0
64,482615,482779.0,491373.0
65,482833,482780.0,491448.0
66,482834,482781.0,491449.0
67,482835,487732.0,491450.0
68,483113,487733.0,491451.0
69,482620,487734.0,487742.0
70,482621,487735.0,487743.0
71,482622,487736.0,487744.0
72,482623,491940.0,487745.0
73,482642,482879.0,487746.0
74,482643,482880.0,487747.0
75,482644,482881.0,487748.0
76,482645,486925.0,480332.0
77,482646,486927.0,480333.0
78,482647,486929.0,480334.0
79,482648,486931.0,480335.0
80,482649,486932.0,480336.0
81,482659,487282.0,480337.0
82,482660,487283.0,480338.0
83,487815,487284.0,486997.0
84,487818,487285.0,486998.0
85,487820,487286.0,487000.0
86,487822,487288.0,487001.0
87,487909,487467.0,487002.0
88,487908,487472.0,487003.0
89,487907,487817.0,487005.0
90,483488,480151.0,487487.0
91,483489,480156.0,487737.0
92,483490,480159.0,487738.0
93,483491,491792.0,487739.0
94,483492,487420.0,487740.0
95,483660,487421.0,480443.0
96,483661,487422.0,480444.0
97,483662,487423.0,480445.0
98,483663,487424.0,480446.0
99,483666,491807.0,480447.0
100,484189,484266.0,480429.0
101,484153,487267.0,480430.0
102,484154,487268.0,480431.0
103,484155,487269.0,480432.0
104,484156,487766.0,483616.0
105,484157,487767.0,483556.0
106,484158,482899.0,483557.0
107,484159,482900.0,483558.0
108,484160,483373.0,484173.0
109,482745,482913.0,484176.0
110,482746,482914.0,484177.0
111,483720,482915.0,484306.0
112,483721,482916.0,484307.0
113,483722,483379.0,484865.0
114,487848,483812.0,484219.0
115,487849,483814.0,487414.0
116,482723,483817.0,533242.0
117,482724,483601.0,533243.0
118,482725,483885.0,533244.0
119,482726,483635.0,533245.0
120,482727,483636.0,533246.0
121,482728,483637.0,533247.0
122,482729,483638.0,533248.0
123,482730,483527.0,533249.0
124,482737,483528.0,518121.0
125,482738,483529.0,518122.0
126,487840,483530.0,530721.0
127,487841,483531.0,530722.0
128,484072,483532.0,530723.0
129,484077,491489.0,530724.0
130,484083,491490.0,530725.0
131,484087,491492.0,516405.0
132,484092,491494.0,516406.0
133,484097,491496.0,516407.0
134,487853,484188.0,516408.0
135,487854,484591.0,516409.0
136,487855,491931.0,516410.0
137,483708,491932.0,535130.0
138,488082,484202.0,535132.0
139,487882,484204.0,535134.0
140,487880,484227.0,535136.0
141,487879,484228.0,535138.0
142,487878,484229.0,535110.0
143,487877,484230.0,535113.0
144,487876,484231.0,535115.0
145,487856,503186.0,535117.0
146,487857,503188.0,535120.0
147,487858,503191.0,535123.0
148,487859,503193.0,535126.0
149,483680,503195.0,535128.0
150,483681,514770.0,540456.0
151,483688,514772.0,540458.0
