,train,val,test
0,482804,482610.0,482822.0
1,482805,482611.0,482823.0
2,482806,482815.0,482824.0
3,482608,482816.0,482825.0
4,482609,482818.0,482826.0
5,482807,483123.0,482827.0
6,482808,482638.0,482837.0
7,482809,482639.0,482838.0
8,482810,482641.0,482840.0
9,484232,483810.0,482841.0
10,484253,482767.0,483122.0
11,491220,482768.0,483361.0
12,482772,482769.0,483364.0
13,482773,482770.0,491250.0
14,482774,482771.0,491251.0
15,482811,482828.0,491252.0
16,482812,482829.0,491253.0
17,482813,482830.0,491254.0
18,482814,482831.0,487815.0
19,482819,482832.0,487818.0
20,482820,482833.0,487820.0
21,482821,482834.0,487822.0
22,482604,482835.0,487909.0
23,482605,483113.0,487908.0
24,482607,482642.0,487907.0
25,483820,482643.0,482756.0
26,484222,482644.0,482757.0
27,484223,482645.0,482758.0
28,484224,482646.0,482759.0
29,484225,482647.0,482760.0
30,484254,482648.0,482761.0
31,484611,482649.0,482762.0
32,482846,483488.0,482763.0
33,482847,483489.0,482764.0
34,482848,483490.0,484902.0
35,482849,483491.0,484907.0
36,482674,483492.0,483963.0
37,482675,484153.0,483966.0
38,482676,484154.0,483710.0
39,482677,484155.0,483711.0
40,482678,484156.0,483713.0
41,483406,484157.0,483714.0
42,482663,484158.0,483715.0
43,482664,484159.0,483716.0
44,482665,484160.0,483717.0
45,482666,488082.0,483718.0
46,483800,487882.0,483719.0
47,482635,487880.0,484199.0
48,482636,487879.0,482687.0
49,482637,487878.0,482688.0
50,482672,487877.0,483720.0
51,482673,487876.0,483721.0
52,483399,491658.0,483722.0
53,482842,491659.0,487848.0
54,482843,482717.0,487849.0
55,482844,482718.0,487924.0
56,482845,482719.0,487925.0
57,482854,483680.0,487926.0
58,482855,483681.0,484072.0
59,483114,484240.0,484077.0
60,483115,484241.0,484083.0
61,482782,484242.0,484087.0
62,482861,484243.0,484092.0
63,482680,484244.0,484097.0
64,482681,484733.0,482750.0
65,482682,483688.0,482751.0
66,482612,483689.0,483777.0
67,482613,487910.0,484255.0
68,482614,487911.0,484256.0
69,482615,487912.0,484257.0
70,482901,487913.0,484258.0
71,482902,487915.0,483948.0
72,482903,487916.0,483949.0
73,491241,487917.0,483950.0
74,491242,482783.0,483951.0
75,491243,482784.0,483952.0
76,482620,482785.0,483953.0
77,482621,482786.0,483922.0
78,482622,482787.0,483924.0
79,482623,482788.0,483925.0
80,482624,482791.0,483944.0
81,482625,482792.0,483945.0
82,482626,482793.0,483946.0
83,482627,482794.0,483947.0
84,482628,491554.0,491653.0
85,483813,491567.0,491654.0
86,482617,491575.0,491655.0
87,482618,491588.0,491656.0
88,483831,491590.0,491657.0
89,483836,491591.0,491941.0
90,487810,483932.0,491228.0
91,487813,483934.0,491229.0
92,487814,483935.0,491230.0
93,483726,482850.0,491231.0
94,483727,482851.0,492233.0
95,483728,482852.0,482951.0
96,483729,491506.0,482952.0
97,483731,491507.0,482953.0
98,484203,491508.0,482954.0
99,483493,491509.0,482955.0
100,483494,491510.0,482957.0
101,483672,491511.0,482958.0
102,483673,491512.0,483111.0
103,483674,484277.0,487210.0
104,483675,484278.0,487217.0
105,483676,484735.0,487226.0
106,483677,487416.0,487233.0
107,483678,487418.0,487242.0
108,483679,487419.0,487249.0
109,483660,488304.0,487252.0
110,483661,491367.0,487253.0
111,483662,491372.0,487394.0
112,483663,491373.0,487441.0
113,483666,487452.0,487442.0
114,484189,487455.0,487443.0
115,487895,487460.0,487444.0
116,487894,487462.0,484162.0
117,487893,487742.0,484163.0
118,487892,487743.0,484164.0
119,487891,487744.0,484600.0
120,487890,487745.0,491810.0
121,487889,487746.0,491814.0
122,487888,487747.0,491816.0
123,482745,487748.0,480189.0
124,482746,491912.0,480194.0
125,487919,491913.0,480198.0
126,487920,491914.0,491894.0
127,487921,491915.0,491898.0
128,487922,491916.0,487006.0
129,487923,491917.0,487007.0
130,482592,491918.0,487010.0
131,482593,491919.0,487011.0
132,482594,492261.0,487012.0
133,483723,491440.0,487479.0
134,483724,491441.0,487484.0
135,483725,491442.0,491255.0
136,487928,491443.0,491256.0
137,482739,480409.0,486933.0
138,482740,480410.0,486934.0
139,482743,480412.0,486935.0
140,482744,480413.0,486936.0
141,483385,481149.0,483769.0
142,483391,482864.0,483771.0
143,491662,482865.0,483772.0
144,491663,483358.0,483920.0
145,491664,480279.0,482868.0
146,491665,480284.0,482869.0
147,491666,480288.0,482870.0
148,491667,480294.0,482871.0
149,491668,480298.0,482872.0
150,491669,480303.0,482873.0
151,491670,480307.0,483359.0
152,491671,482966.0,480151.0
153,491672,482967.0,480156.0
154,491673,486983.0,480159.0
155,491674,486985.0,482925.0
156,487840,487497.0,482926.0
157,487841,487515.0,482927.0
158,491938,486925.0,484286.0
159,487853,486927.0,484287.0
160,487854,486929.0,480462.0
161,487855,486931.0,481516.0
162,483708,486932.0,480457.0
163,487831,486975.0,480458.0
164,487836,486976.0,480429.0
165,487837,486977.0,480430.0
166,487838,487817.0,480431.0
167,488076,483751.0,480432.0
168,484248,483752.0,480425.0
169,484249,483753.0,480426.0
170,482695,483754.0,480427.0
171,482696,483755.0,480428.0
172,482697,483756.0,482909.0
173,483682,492258.0,491935.0
174,483683,480120.0,483606.0
175,483684,480124.0,483607.0
176,487856,480130.0,483608.0
177,487857,480135.0,483789.0
178,487858,492258.0,483790.0
179,487859,481118.0,483635.0
180,483969,481121.0,483636.0
181,483970,481128.0,483637.0
182,483971,481465.0,483638.0
183,483976,491807.0,483559.0
184,483986,491472.0,483560.0
185,483991,491473.0,483561.0
186,483998,491474.0,483514.0
187,484908,491475.0,483515.0
188,484910,491476.0,483516.0
189,484911,491477.0,483578.0
190,483926,491478.0,483579.0
191,483928,491479.0,483580.0
192,491592,491480.0,484325.0
193,491593,484266.0,487807.0
194,491594,491849.0,487808.0
195,483938,491859.0,496262.0
196,483939,491863.0,496263.0
197,482775,491867.0,497830.0
198,482776,491871.0,496307.0
199,482777,491877.0,496274.0
200,482778,480443.0,496275.0
201,482779,480444.0,496276.0
202,482780,480445.0,496280.0
203,482781,480446.0,496283.0
204,482601,480447.0,496231.0
205,482602,483833.0,496232.0
206,491519,483835.0,496209.0
207,491520,483838.0,496210.0
208,491503,483819.0,533242.0
209,491504,483823.0,533243.0
210,491505,483605.0,533244.0
211,491513,483812.0,533245.0
212,491514,483814.0,533246.0
213,491515,483817.0,533247.0
214,491516,483601.0,533248.0
215,491517,483885.0,533249.0
216,491518,483805.0,507042.0
217,491611,483808.0,535233.0
218,491616,483509.0,535235.0
219,491617,483510.0,535238.0
220,480274,483511.0,507046.0
221,480326,483543.0,507047.0
222,483779,483544.0,507048.0
223,483923,491489.0,533265.0
