,train,val,test
1508560G-N,True,False,False
P001832850D,True,False,False
1832850C,True,False,False
1832850D,True,False,False
1739259-G-Y,True,False,False
1739259-E-Y,True,False,False
1713372B,True,False,False
1713372E,True,False,False
1713372F,True,False,False
P001713372B,True,False,False
225841-N-N,True,False,False
225841-L-N,True,False,False
1625960A,True,False,False
1625960B,True,False,False
1625960C,True,False,False
1625960D,True,False,False
1625960F,True,False,False
1625960G,True,False,False
1625960H,True,False,False
1625960I,True,False,False
1625960J,True,False,False
1625960L,True,False,False
P001625960G,True,False,False
2004610B-Y,True,False,False
411477-A-N,True,False,False
411477-A-N-1,True,False,False
1814971B,True,False,False
1814971C,True,False,False
1814971G,True,False,False
1814971H,True,False,False
1814971I,True,False,False
2-P001814971B,True,False,False
1736414F,True,False,False
1805427D,True,False,False
1805427E,True,False,False
1805427F,True,False,False
1805427G,True,False,False
1805427H,True,False,False
3maintenance2-P001805427B,True,False,False
1805428F-Y,True,False,False
1911849B-Y,True,False,False
1949160-C-N,True,False,False
1949160-A-N,True,False,False
1832548A,True,False,False
1839956B-Y,True,False,False
1427159G-Y,True,False,False
P001716341A,True,False,False
2000957A-Y,True,False,False
902765,True,False,False
902765C,True,False,False
P000902765B,True,False,False
312402Q,True,False,False
312402,True,False,False
312402A,True,False,False
312402B,True,False,False
312402C,True,False,False
312402D,True,False,False
312402E,True,False,False
312402F,True,False,False
312402G,True,False,False
312402H,True,False,False
312402N,True,False,False
312402O,True,False,False
312402P,True,False,False
312402V,True,False,False
312402R,True,False,False
312402S,True,False,False
312402T,True,False,False
1822186A,True,False,False
1802840A-Y,True,False,False
109418-X-N,True,False,False
109418-E-N,True,False,False
109418-G-N,True,False,False
120099,True,False,False
200099-H-Y,True,False,False
200099-O-Y,True,False,False
201611-F-N,True,False,False
201611G-N,True,False,False
1623931C-Y,True,False,False
224800A,True,False,False
224800C,True,False,False
224800D,True,False,False
224800E,True,False,False
224800F,True,False,False
224800H,True,False,False
224800I,True,False,False
224800J,True,False,False
224800K,True,False,False
224800L,True,False,False
224800M,True,False,False
224800N,True,False,False
224800O,True,False,False
224800P,True,False,False
224800Q,True,False,False
224800R,True,False,False
224800S,True,False,False
224800T,True,False,False
224800U,True,False,False
224800V,True,False,False
224800W,True,False,False
224800X,True,False,False
224800Y,True,False,False
3-maintenance6-P001224800K,True,False,False
2-P001224800L,True,False,False
227953A,True,False,False
227953B,True,False,False
227953C,True,False,False
227953D,True,False,False
227953H,True,False,False
227953I,True,False,False
P001227953B,True,False,False
1707649A,True,False,False
1707649C,True,False,False
1707649D,True,False,False
1707649E,True,False,False
1707649F,True,False,False
1707649G,True,False,False
P001707649A,True,False,False
1229332C-N,True,False,False
1325470C-N,True,False,False
1613742F,True,False,False
421183F,True,False,False
1610403-B-Y,True,False,False
1610403A-Y,True,False,False
2-1613704B,True,False,False
21609002G,True,False,False
1609002I,True,False,False
1609002A,True,False,False
1609002B,True,False,False
1609002D,True,False,False
1609002E,True,False,False
1609002F,True,False,False
1609002H,True,False,False
1609002J,True,False,False
1609002K,True,False,False
1609002L,True,False,False
1609002M,True,False,False
1609002N,True,False,False
1609002O,True,False,False
1609002P,True,False,False
1609002P1,True,False,False
1609002Y,True,False,False
1610648I-Y,True,False,False
1702510F,True,False,False
2014353A-Y,True,False,False
1717035D,True,False,False
1739558A,True,False,False
1739558C,True,False,False
1739558D,True,False,False
1739558E,True,False,False
1739558F,True,False,False
1739558G,True,False,False
1739558H,True,False,False
3-maintenance9-P001739558B,True,False,False
1801211-B-Y,True,False,False
1801211B-Y,True,False,False
1801211-C-Y,True,False,False
P00181938C,True,False,False
1810938E-N,True,False,False
1810938D-N,True,False,False
1810938E-1-N,True,False,False
1907335B-Y,True,False,False
1920531A-Y,True,False,False
1920532A-Y,True,False,False
1929771-A-Y,True,False,False
1935769C-Y,True,False,False
2008628A-Y,True,False,False
2010717A-Y,True,False,False
P001210190K,True,False,False
210190,True,False,False
210190A,True,False,False
210190C,True,False,False
210190D,True,False,False
210190F,True,False,False
210190G,True,False,False
210190H,True,False,False
210190I,True,False,False
210190M,True,False,False
210190N,True,False,False
210190O,True,False,False
210190P,True,False,False
210190Q,True,False,False
210190S,True,False,False
210190U,True,False,False
210190V,True,False,False
210190Y,True,False,False
522963,False,True,False
1941494-F-Y,False,True,False
1941494-C-Y,False,True,False
1941494-D-Y,False,True,False
1941494-G-Y,False,True,False
1941494-H-Y,False,True,False
407984J,False,True,False
407984-T-N,False,True,False
P001823176F,False,True,False
223338G,False,True,False
223338-F-N,False,True,False
1813206C,False,True,False
1813206F,False,True,False
1813206G,False,True,False
1813206H,False,True,False
1813206I,False,True,False
3-maintenance1-P001813206B,False,True,False
2013094B-Y,False,True,False
220725D,False,True,False
P001220725D,False,True,False
220725B,False,True,False
220725C,False,True,False
220725G,False,True,False
220725I,False,True,False
220725J,False,True,False
220725K,False,True,False
220725L,False,True,False
220725M,False,True,False
220725N,False,True,False
220725O,False,True,False
2010277B-Y,False,True,False
1431983H-1-N,False,True,False
1431983H-2-N,False,True,False
420978-F-Y,False,True,False
420978-A-Y,False,True,False
420978-D-Y,False,True,False
420978G-Y,False,True,False
1632152C,False,True,False
1809923A,False,True,False
1809923B,False,True,False
2-P001809923A,False,True,False
1922271A-Y,False,True,False
1950280-D-Y,False,True,False
1950280-E-Y,False,True,False
2010109A-Y,False,True,False
500203D,False,False,True
500203-F-Y,False,False,True
500203-D-Y,False,False,True
1512129I-N,False,False,True
1813872A,False,False,True
1813872B,False,False,True
1813872C,False,False,True
1813872D,False,False,True
1813872E,False,False,True
3maintenance10-P001813872B,False,False,True
1946957B-Y,False,False,True
1902979C-N,False,False,True
1908223B-Y,False,False,True
1902079B-N,False,False,True
1628757C,False,False,True
1628757D,False,False,True
1628757F,False,False,True
2-P001628757C,False,False,True
3-maintenance3-P001628757B,False,False,True
1628757G,False,False,True
1924942C-Y,False,False,True
1525978,False,False,True
1525978A,False,False,True
1525978B,False,False,True
1525978C,False,False,True
1525978D,False,False,True
1525978E,False,False,True
1525978G,False,False,True
1525978O,False,False,True
1525978R,False,False,True
1525978S,False,False,True
1525978T,False,False,True
1525978U,False,False,True
1525978V,False,False,True
1525978X,False,False,True
1525978Z4,False,False,True
1525978Z6,False,False,True
1525978Z7,False,False,True
1525978Z8,False,False,True
1525978Z99,False,False,True
1612595C,False,False,True
1631378A-Y,False,False,True
1805432D,False,False,True
P001805432A,False,False,True
3mainttenance7-P001731444E,False,False,True
1735362J-Y,False,False,True
1828187C,False,False,True
3mainttenance4-P001828187A,False,False,True
1828187A,False,False,True
1828187B,False,False,True
1828186-B-Y,False,False,True
1922917A-N,False,False,True
1922917B-N,False,False,True
