,train,val,test
0,482610,482815,482842
1,482611,482816,482843
2,482804,482818,482844
3,482805,483123,482845
4,482806,482807,482828
5,482609,482808,482829
6,482683,482809,482830
7,482685,482810,482831
8,482686,482819,482832
9,483405,482820,482837
10,482822,482821,482838
11,482823,482604,482840
12,482824,482605,482841
13,482825,482607,483122
14,482826,483820,483710
15,482827,482638,483711
16,482772,482639,483713
17,482773,482641,483714
18,482774,483810,483715
19,482811,483361,483716
20,482812,483364,483717
21,482813,491250,483718
22,482814,491251,483719
23,484233,491252,484199
24,491675,491253,487919
25,484222,491254,487920
26,484223,482624,487921
27,484224,482625,487922
28,484225,482626,487923
29,484254,482627,487928
30,484611,482628,482704
31,482674,483813,482705
32,482675,483672,482695
33,482676,483673,482696
34,482677,483674,482697
35,482678,483675,484240
36,483406,483676,484241
37,482635,483677,484242
38,482636,483678,484243
39,482637,483679,484244
40,482672,482756,484733
41,482673,482757,483926
42,483399,482758,483928
43,482767,482759,482791
44,482768,482760,482792
45,482769,482761,482793
46,482770,482762,482794
47,482771,482763,483922
48,482857,482764,483924
49,482858,484902,483925
50,482859,484907,483938
51,482860,483963,483939
52,482854,483966,483944
53,482855,483723,483945
54,483114,483724,483946
55,483115,483725,483947
56,482782,482597,491519
57,482861,482598,491520
58,482680,482599,487437
59,482681,482600,487438
60,482682,482775,487439
61,482612,482776,487440
62,482613,482777,491367
63,482614,482778,491372
64,482615,482779,491373
65,482833,482780,491448
66,482834,482781,491449
67,482835,487732,491450
68,483113,487733,491451
69,482620,487734,487742
70,482621,487735,487743
71,482622,487736,487744
72,482623,491940,487745
73,482642,482879,487746
74,482643,482880,487747
75,482644,482881,487748
76,482645,486925,480332
77,482646,486927,480333
78,482647,486929,480334
79,482648,486931,480335
80,482649,486932,480336
81,482659,487282,480337
82,482660,487283,480338
83,487815,487284,486997
84,487818,487285,486998
85,487820,487286,487000
86,487822,487288,487001
87,487909,487467,487002
88,487908,487472,487003
89,487907,487817,487005
90,483488,480151,487487
91,483489,480156,487737
92,483490,480159,487738
93,483491,491792,487739
94,483492,487420,487740
95,483660,487421,480443
96,483661,487422,480444
97,483662,487423,480445
98,483663,487424,480446
99,483666,491807,480447
100,484189,484266,480429
101,484153,487267,480430
102,484154,487268,480431
103,484155,487269,480432
104,484156,487766,483616
105,484157,487767,483556
106,484158,482899,483557
107,484159,482900,483558
108,484160,483373,484173
109,482745,482913,484176
110,482746,482914,484177
111,483720,482915,484306
112,483721,482916,484307
113,483722,483379,484865
114,487848,483812,484219
115,487849,483814,487414
116,482723,483817,533242
117,482724,483601,533243
118,482725,483885,533244
119,482726,483635,533245
120,482727,483636,533246
121,482728,483637,533247
122,482729,483638,533248
123,482730,483527,533249
124,482737,483528,518121
125,482738,483529,518122
126,487840,483530,530721
127,487841,483531,530722
128,484072,483532,530723
129,484077,491489,530724
130,484083,491490,530725
131,484087,491492,516405
132,484092,491494,516406
133,484097,491496,516407
134,487853,484188,516408
135,487854,484591,516409
136,487855,491931,516410
137,483708,491932,535130
138,488082,484202,535132
139,487882,484204,535134
140,487880,484227,535136
141,487879,484228,535138
142,487878,484229,535110
143,487877,484230,535113
144,487876,484231,535115
145,487856,503186,535117
146,487857,503188,535120
147,487858,503191,535123
148,487859,503193,535126
149,483680,503195,535128
150,483681,514770,540456
151,483688,514772,540458
152,483689,514774,540459
153,487910,514776,539670
154,487911,514778,539676
155,487912,514913,539686
156,487913,518111,539814
157,487915,518112,538861
158,487916,518113,538862
159,487917,518114,538863
160,483948,518115,538864
161,483949,518116,538865
162,483950,518128,538853
163,483951,518129,538854
164,483952,518130,538855
165,483953,518131,538856
166,483940,518132,538857
167,483941,518133,538858
168,483942,518134,538859
169,483943,518135,507575
170,483969,539694,507578
171,483970,539705,507580
172,483971,539708,484149
173,483976,539712,484150
174,483986,539721,484151
175,483991,539730,
176,483998,538775,
177,484908,538780,
178,484910,538784,
179,484911,538772,
180,482783,538767,
181,482784,494924,
182,482785,494928,
183,482786,483906,
184,482787,483907,
185,482788,483908,
186,491592,483909,
187,491593,483913,
188,491594,485018,
189,491521,,
190,491522,,
191,491530,,
192,491503,,
193,491504,,
194,491505,,
195,491506,,
196,491507,,
197,491508,,
198,491509,,
199,491510,,
200,491511,,
201,491512,,
202,491653,,
203,491654,,
204,491655,,
205,491656,,
206,491657,,
207,487441,,
208,487442,,
209,487443,,
210,487444,,
211,487402,,
212,488300,,
213,487433,,
214,487434,,
215,487435,,
216,487436,,
217,491436,,
218,491437,,
219,491438,,
220,487395,,
221,487396,,
222,487398,,
223,488298,,
224,487079,,
225,487088,,
226,487106,,
227,487385,,
228,487429,,
229,487430,,
230,487431,,
231,487432,,
232,487112,,
233,487119,,
234,487125,,
235,487130,,
236,487137,,
237,484260,,
238,484261,,
239,484262,,
240,484263,,
241,480312,,
242,480316,,
243,480320,,
244,480323,,
245,480324,,
246,480325,,
247,487426,,
248,487427,,
249,491457,,
250,491458,,
251,491459,,
252,491754,,
253,480357,,
254,480358,,
255,480359,,
256,480360,,
257,480361,,
258,480363,,
259,480364,,
260,481143,,
261,491440,,
262,491441,,
263,491442,,
264,491443,,
265,491939,,
266,480329,,
267,480330,,
268,480331,,
269,491939,,
270,482943,,
271,482944,,
272,482945,,
273,482946,,
274,480279,,
275,480284,,
276,480288,,
277,480294,,
278,480298,,
279,480303,,
280,480307,,
281,482966,,
282,482967,,
283,491306,,
284,491313,,
285,491319,,
286,491332,,
287,486983,,
288,486985,,
289,487497,,
290,487515,,
291,486933,,
292,486934,,
293,486935,,
294,486936,,
295,487485,,
296,487486,,
297,487488,,
298,487494,,
299,487501,,
300,487573,,
301,487580,,
302,486975,,
303,486976,,
304,486977,,
305,483769,,
306,483771,,
307,483772,,
308,483920,,
309,487775,,
310,487776,,
311,487791,,
312,487792,,
313,483784,,
314,483785,,
315,483786,,
316,483927,,
317,482868,,
318,482869,,
319,482870,,
320,482871,,
321,482872,,
322,482873,,
323,483359,,
324,487788,,
325,487789,,
326,487790,,
327,483751,,
328,483752,,
329,483753,,
330,483754,,
331,483755,,
332,483756,,
333,492258,,
334,480120,,
335,480124,,
336,480130,,
337,480135,,
338,492258,,
339,481118,,
340,481121,,
341,481128,,
342,481465,,
343,491902,,
344,491903,,
345,491904,,
346,491905,,
347,491906,,
348,492256,,
349,487754,,
350,487755,,
351,487756,,
352,487757,,
353,491472,,
354,491473,,
355,491474,,
356,491475,,
357,491476,,
358,491477,,
359,491478,,
360,491479,,
361,491480,,
362,480221,,
363,480226,,
364,482959,,
365,482960,,
366,482961,,
367,482962,,
368,482963,,
369,482964,,
370,486969,,
371,486970,,
372,486971,,
373,486972,,
374,486973,,
375,486974,,
376,491849,,
377,491859,,
378,491863,,
379,491867,,
380,491871,,
381,491877,,
382,482925,,
383,482926,,
384,482927,,
385,484286,,
386,484287,,
387,482937,,
388,482920,,
389,482921,,
390,491935,,
391,483606,,
392,483607,,
393,483608,,
394,483878,,
395,483933,,
396,483789,,
397,483790,,
398,483548,,
399,483549,,
400,483551,,
401,484370,,
402,483509,,
403,483510,,
404,483511,,
405,483533,,
406,483534,,
407,483535,,
408,483536,,
409,491933,,
410,491934,,
411,491803,,
