,train,val,test
0,482815.0,482807.0,482610
1,482816.0,482808.0,482611
2,482818.0,482809.0,482804
3,483123.0,482810.0,482805
4,482772.0,482822.0,482806
5,482773.0,482823.0,482609
6,482774.0,482824.0,482683
7,482819.0,482825.0,482685
8,482820.0,482826.0,482686
9,482821.0,482827.0,483405
10,484233.0,482811.0,484232
11,491675.0,482812.0,484253
12,482854.0,482813.0,491220
13,482855.0,482814.0,482638
14,483114.0,482604.0,482639
15,483115.0,482605.0,482641
16,482828.0,482607.0,483810
17,482829.0,483820.0,482767
18,482830.0,484222.0,482768
19,482831.0,484223.0,482769
20,482832.0,484224.0,482770
21,482837.0,484225.0,482771
22,482838.0,484254.0,482857
23,482840.0,484611.0,482858
24,482841.0,482674.0,482859
25,483122.0,482675.0,482860
26,482642.0,482676.0,482842
27,482643.0,482677.0,482843
28,482644.0,482678.0,482844
29,482645.0,483406.0,482845
30,482646.0,482663.0,482833
31,482647.0,482664.0,482834
32,482648.0,482665.0,482835
33,482649.0,482666.0,483113
34,482659.0,483800.0,482624
35,482660.0,482635.0,482625
36,487815.0,482636.0,482626
37,487818.0,482637.0,482627
38,487820.0,482672.0,482628
39,487822.0,482673.0,483813
40,487909.0,483399.0,487810
41,487908.0,482782.0,487813
42,487907.0,482861.0,487814
43,482756.0,482680.0,487979
44,482757.0,482681.0,487980
45,482758.0,482682.0,487981
46,482759.0,482612.0,487982
47,482760.0,482613.0,487983
48,482761.0,482614.0,487984
49,482762.0,482615.0,487985
50,482763.0,483361.0,483726
51,482764.0,483364.0,483727
52,484902.0,491250.0,483728
53,484907.0,491251.0,483729
54,483963.0,491252.0,483731
55,483966.0,491253.0,484203
56,482592.0,491254.0,483488
57,482593.0,482620.0,483489
58,482594.0,482621.0,483490
59,484072.0,482622.0,483491
60,484077.0,482623.0,483492
61,484083.0,483493.0,483660
62,484087.0,483494.0,483661
63,484092.0,483672.0,483662
64,484097.0,483673.0,483663
65,482704.0,483674.0,483666
66,482705.0,483675.0,484189
67,483777.0,483676.0,483710
68,484255.0,483677.0,483711
69,484256.0,483678.0,483713
70,484257.0,483679.0,483714
71,484258.0,487937.0,483715
72,483682.0,487950.0,483716
73,483683.0,487951.0,483717
74,483684.0,484153.0,483718
75,483680.0,484154.0,483719
76,483681.0,484155.0,484199
77,487910.0,484156.0,487970
